订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
3487,20.68,20.68,江苏省,2020-02-17 22:00:47,2020-02-17 22:00:52,0.0
3488,84.95,84.95,上海,2020-02-17 22:00:13,2020-02-17 22:00:20,0.0
3489,67.9,67.9,福建省,2020-02-17 21:58:54,2020-02-17 21:58:59,0.0
3490,159.9,159.9,辽宁省,2020-02-17 21:58:11,2020-02-17 21:58:17,0.0
3491,83.4,83.4,上海,2020-02-17 21:57:54,2020-02-17 21:58:04,0.0
3492,36.36,36.36,湖南省,2020-02-17 21:56:19,2020-02-17 21:56:26,0.0
3493,111.8,111.8,上海,2020-02-17 21:55:15,2020-02-17 21:55:19,0.0
3494,156.8,0.0,上海,2020-02-17 21:53:08,2020-02-17 21:53:36,156.8
3495,235.9,197.9,天津,2020-02-17 21:53:00,2020-02-17 21:53:06,38.0
3496,20.68,20.68,河南省,2020-02-17 21:52:41,2020-02-17 21:53:19,0.0
3497,85.0,85.0,江苏省,2020-02-17 21:52:17,2020-02-17 21:52:22,0.0
3498,36.36,36.36,湖南省,2020-02-17 21:51:22,2020-02-17 21:51:36,0.0
3499,100.55,0.0,四川省,2020-02-17 21:51:20,,0.0
3500,53.0,53.0,北京,2020-02-17 21:50:32,2020-02-17 21:50:36,0.0
3501,188.16,188.16,江苏省,2020-02-17 21:49:45,2020-02-17 21:49:58,0.0
3502,38.0,38.0,江苏省,2020-02-17 21:49:30,2020-02-17 21:51:33,0.0
3503,36.36,0.0,福建省,2020-02-17 21:48:52,,0.0
3504,68.9,68.9,湖南省,2020-02-17 21:48:51,2020-02-17 21:48:57,0.0
3505,68.9,0.0,湖南省,2020-02-17 21:48:09,2020-02-17 21:48:16,68.9
3506,20.68,0.0,天津,2020-02-17 21:46:57,2020-02-17 21:47:05,20.68
3507,159.9,159.9,辽宁省,2020-02-17 21:44:34,2020-02-17 21:44:41,0.0
3508,76.0,76.0,辽宁省,2020-02-17 21:43:53,2020-02-17 21:44:45,0.0
3509,99.76,99.76,山东省,2020-02-17 21:43:29,2020-02-17 21:44:17,0.0
3510,156.8,0.0,江苏省,2020-02-17 21:41:52,2020-02-17 21:41:56,156.8
3511,52.04,52.04,浙江省,2020-02-17 21:41:37,2020-02-17 21:41:43,0.0
3512,38.0,0.0,辽宁省,2020-02-17 21:41:28,,0.0
3513,36.88,36.88,江苏省,2020-02-17 21:41:14,2020-02-17 21:43:29,0.0
3514,52.04,52.04,上海,2020-02-17 21:40:30,2020-02-17 21:40:36,0.0
3515,52.04,0.0,浙江省,2020-02-17 21:39:41,,0.0
3516,69.0,69.0,广东省,2020-02-17 21:39:06,2020-02-17 21:39:11,0.0
3517,38.0,0.0,山东省,2020-02-17 21:38:44,2020-02-17 21:38:52,38.0
3518,52.04,0.0,浙江省,2020-02-17 21:38:29,2020-02-17 21:38:47,52.04
3519,68.7,0.0,上海,2020-02-17 21:38:17,2020-02-17 21:38:22,68.7
3520,84.95,84.95,江苏省,2020-02-17 21:36:09,2020-02-17 21:36:18,0.0
3521,58.68,58.68,北京,2020-02-17 21:35:10,2020-02-17 21:35:27,0.0
3522,36.36,36.36,安徽省,2020-02-17 21:35:05,2020-02-17 21:35:29,0.0
3523,52.04,0.0,浙江省,2020-02-17 21:34:51,,0.0
3524,109.76,109.76,辽宁省,2020-02-17 21:34:00,2020-02-17 21:34:22,0.0
3525,121.4,121.4,上海,2020-02-17 21:32:52,2020-02-17 21:33:00,0.0
3526,99.08,99.08,广西壮族自治区,2020-02-17 21:32:47,2020-02-17 21:32:52,0.0
3527,52.04,52.04,上海,2020-02-17 21:31:49,2020-02-17 21:32:06,0.0
3528,67.72,0.0,四川省,2020-02-17 21:31:20,2020-02-17 21:31:26,67.72
3529,159.9,159.9,北京,2020-02-17 21:31:16,2020-02-17 21:31:24,0.0
3530,38.0,38.0,湖南省,2020-02-17 21:30:36,2020-02-17 21:31:19,0.0
3531,53.9,0.0,浙江省,2020-02-17 21:29:58,,0.0
3532,20.8,0.0,广东省,2020-02-17 21:28:35,,0.0
3533,85.0,0.0,安徽省,2020-02-17 21:27:30,2020-02-17 21:27:40,85.0
3534,20.81,20.81,黑龙江省,2020-02-17 21:27:26,2020-02-17 21:28:09,0.0
3535,97.0,97.0,上海,2020-02-17 21:27:05,2020-02-17 21:27:12,0.0
3536,232.8,0.0,上海,2020-02-17 21:26:23,2020-02-17 21:26:29,232.8
3537,69.0,69.0,河北省,2020-02-17 21:25:30,2020-02-17 21:25:43,0.0
3538,53.0,53.0,安徽省,2020-02-17 21:25:25,2020-02-17 21:25:32,0.0
3539,85.0,0.0,四川省,2020-02-17 21:24:59,2020-02-17 21:25:04,85.0
3540,36.65,36.65,浙江省,2020-02-17 21:24:39,2020-02-17 21:24:47,0.0
3541,128.0,128.0,江苏省,2020-02-17 21:22:06,2020-02-17 21:22:13,0.0
3542,83.4,83.4,北京,2020-02-17 21:19:25,2020-02-17 21:19:38,0.0
3543,400.0,400.0,上海,2020-02-17 21:19:04,2020-02-17 21:20:24,0.0
3544,392.0,392.0,云南省,2020-02-17 21:18:20,2020-02-17 21:18:24,0.0
3545,127.63,127.63,广东省,2020-02-17 21:17:54,2020-02-17 21:18:04,0.0
3546,38.0,38.0,上海,2020-02-17 21:17:41,2020-02-17 21:17:46,0.0
3547,53.0,0.0,山东省,2020-02-17 21:17:29,2020-02-17 21:18:01,53.0
3548,52.04,0.0,四川省,2020-02-17 21:17:02,2020-02-17 21:17:11,52.04
3549,75.0,0.0,天津,2020-02-17 21:16:50,,0.0
3550,320.0,0.0,上海,2020-02-17 21:16:35,2020-02-17 21:16:45,320.0
3551,52.04,52.04,安徽省,2020-02-17 21:16:12,2020-02-17 21:16:26,0.0
3552,85.0,85.0,四川省,2020-02-17 21:13:59,2020-02-17 21:14:06,0.0
3553,150.0,150.0,四川省,2020-02-17 21:13:59,2020-02-17 21:14:16,0.0
3554,37.0,37.0,黑龙江省,2020-02-17 21:12:56,2020-02-17 21:13:08,0.0
3555,83.4,0.0,黑龙江省,2020-02-17 21:11:51,2020-02-17 21:12:03,83.4
3556,159.4,159.4,黑龙江省,2020-02-17 21:10:37,2020-02-17 21:10:40,0.0
3557,232.47,232.47,江苏省,2020-02-17 21:09:32,2020-02-17 21:09:38,0.0
3558,53.0,0.0,山东省,2020-02-17 21:07:49,,0.0
3559,100.95,100.95,福建省,2020-02-17 21:07:12,2020-02-17 21:07:33,0.0
3560,101.0,101.0,广东省,2020-02-17 21:07:09,2020-02-17 21:07:15,0.0
3561,37.0,0.0,山东省,2020-02-17 21:07:00,2020-02-18 17:23:44,37.0
3562,159.5,159.5,江苏省,2020-02-17 21:05:37,2020-02-17 21:05:44,0.0
3563,85.0,85.0,上海,2020-02-17 21:03:55,2020-02-17 21:04:11,0.0
3564,37.0,37.0,辽宁省,2020-02-17 21:03:50,2020-02-17 21:04:11,0.0
3565,85.0,85.0,江苏省,2020-02-17 21:03:43,2020-02-17 21:03:53,0.0
3566,144.44,144.44,广东省,2020-02-17 21:03:40,2020-02-17 21:04:02,0.0
3567,37.0,37.0,天津,2020-02-17 21:03:14,2020-02-17 21:03:25,0.0
3568,36.36,36.36,浙江省,2020-02-17 21:02:47,2020-02-17 21:02:52,0.0
3569,94.08,94.08,四川省,2020-02-17 21:02:09,2020-02-17 21:02:17,0.0
3570,159.8,159.8,北京,2020-02-17 21:02:09,2020-02-17 21:14:32,0.0
3571,83.4,83.4,上海,2020-02-17 21:00:04,2020-02-17 21:00:17,0.0
3572,157.05,157.05,天津,2020-02-17 21:00:00,2020-02-17 21:00:08,0.0
3573,36.36,36.36,重庆,2020-02-17 20:59:46,2020-02-17 20:59:50,0.0
3574,160.0,0.0,上海,2020-02-17 20:57:54,2020-02-17 20:57:59,160.0
3575,156.8,156.8,天津,2020-02-17 20:57:20,2020-02-17 20:57:25,0.0
3576,85.0,0.0,上海,2020-02-17 20:56:49,2020-02-17 20:56:54,85.0
3577,52.8,0.0,云南省,2020-02-17 20:56:49,2020-02-17 20:57:03,52.8
3578,158.56,158.56,吉林省,2020-02-17 20:56:03,2020-02-17 20:56:10,0.0
3579,85.0,0.0,上海,2020-02-17 20:56:00,2020-02-17 20:56:06,85.0
3580,36.36,36.36,宁夏回族自治区,2020-02-17 20:55:42,2020-02-17 20:55:58,0.0
3581,20.68,20.68,河南省,2020-02-17 20:55:09,2020-02-17 20:55:17,0.0
3582,76.0,76.0,四川省,2020-02-17 20:53:44,2020-02-17 20:53:48,0.0
3583,160.0,160.0,天津,2020-02-17 20:48:04,2020-02-17 20:48:11,0.0
3584,36.9,0.0,广西壮族自治区,2020-02-17 20:47:08,2020-02-17 20:47:11,36.9
3585,37.0,0.0,上海,2020-02-17 20:44:41,,0.0
3586,157.79,157.79,天津,2020-02-17 20:43:36,2020-02-17 20:43:42,0.0
3587,36.36,36.36,天津,2020-02-17 20:41:11,2020-02-17 20:41:25,0.0
3588,69.0,69.0,辽宁省,2020-02-17 20:38:33,2020-02-17 20:38:40,0.0
3589,67.72,67.72,安徽省,2020-02-17 20:37:54,2020-02-17 20:38:07,0.0
3590,36.36,36.36,广西壮族自治区,2020-02-17 20:37:07,2020-02-17 20:37:35,0.0
3591,38.0,38.0,重庆,2020-02-17 20:36:21,2020-02-17 20:38:45,0.0
3592,36.36,36.36,上海,2020-02-17 20:35:54,2020-02-17 20:35:59,0.0
3593,160.0,160.0,福建省,2020-02-17 20:35:03,2020-02-17 20:35:10,0.0
3594,20.68,20.68,吉林省,2020-02-17 20:33:42,2020-02-17 20:33:45,0.0
3595,36.7,0.0,湖南省,2020-02-17 20:33:41,,0.0
3596,38.0,38.0,湖南省,2020-02-17 20:33:19,2020-02-18 10:42:19,0.0
3597,53.0,0.0,上海,2020-02-17 20:31:15,2020-02-17 20:31:20,53.0
3598,37.0,0.0,重庆,2020-02-17 20:31:11,2020-02-17 20:31:17,37.0
3599,36.36,0.0,上海,2020-02-17 20:31:06,2020-02-17 20:31:17,36.36
3600,69.0,69.0,江苏省,2020-02-17 20:30:30,2020-02-17 20:30:39,0.0
3601,312.0,312.0,北京,2020-02-17 20:30:00,2020-02-17 20:30:07,0.0
3602,38.0,38.0,上海,2020-02-17 20:28:53,2020-02-17 20:29:01,0.0
3603,37.0,37.0,上海,2020-02-17 20:28:01,2020-02-17 20:28:05,0.0
3604,38.0,38.0,上海,2020-02-17 20:27:23,2020-02-17 20:27:33,0.0
3605,76.0,76.0,广东省,2020-02-17 20:22:07,2020-02-17 20:22:24,0.0
3606,20.68,20.68,上海,2020-02-17 20:21:01,2020-02-17 20:21:42,0.0
3607,67.72,0.0,四川省,2020-02-17 20:20:22,2020-02-17 20:20:27,67.72
3608,36.36,0.0,广东省,2020-02-17 20:19:41,2020-02-17 20:19:48,36.36
3609,67.72,0.0,四川省,2020-02-17 20:19:14,,0.0
3610,38.0,0.0,广东省,2020-02-17 20:18:48,,0.0
3611,53.0,53.0,四川省,2020-02-17 20:18:14,2020-02-17 20:27:38,0.0
3612,112.36,112.36,河北省,2020-02-17 20:17:22,2020-02-17 20:17:31,0.0
3613,67.72,0.0,四川省,2020-02-17 20:17:14,2020-02-17 20:17:39,67.72
3614,74.36,0.0,山东省,2020-02-17 20:16:59,,0.0
3615,160.0,160.0,辽宁省,2020-02-17 20:16:58,2020-02-17 20:17:03,0.0
3616,52.04,52.04,云南省,2020-02-17 20:14:02,2020-02-17 20:14:38,0.0
3617,203.84,203.84,广东省,2020-02-17 20:13:45,2020-02-17 20:14:02,0.0
3618,38.0,38.0,福建省,2020-02-17 20:13:40,2020-02-17 20:13:51,0.0
3619,85.0,85.0,上海,2020-02-17 20:12:07,2020-02-17 20:12:11,0.0
3620,95.6,95.6,甘肃省,2020-02-17 20:11:20,2020-02-17 20:11:39,0.0
3621,114.0,0.0,山东省,2020-02-17 20:11:00,,0.0
3622,67.72,0.0,四川省,2020-02-17 20:10:56,,0.0
3623,83.4,0.0,浙江省,2020-02-17 20:10:45,2020-02-17 20:10:54,83.4
3624,36.43,36.43,辽宁省,2020-02-17 20:10:30,2020-02-17 20:10:53,0.0
3625,100.31,100.31,江苏省,2020-02-17 20:09:21,2020-02-17 20:09:34,0.0
3626,160.0,160.0,上海,2020-02-17 20:07:56,2020-02-17 20:08:07,0.0
3627,76.0,76.0,山东省,2020-02-17 20:07:35,2020-02-17 20:07:44,0.0
3628,166.9,0.0,山东省,2020-02-17 20:07:22,,0.0
3629,74.36,0.0,上海,2020-02-17 20:04:27,2020-02-17 20:04:38,74.36
3630,157.59,157.59,山东省,2020-02-17 20:04:24,2020-02-17 20:04:31,0.0
3631,21.0,21.0,重庆,2020-02-17 20:00:34,2020-02-17 20:00:47,0.0
3632,38.0,0.0,江苏省,2020-02-17 19:59:46,,0.0
3633,36.36,36.36,湖南省,2020-02-17 19:59:22,2020-02-17 19:59:27,0.0
3634,21.0,21.0,上海,2020-02-17 19:58:13,2020-02-17 20:51:19,0.0
3635,52.04,52.04,上海,2020-02-17 19:57:16,2020-02-17 19:57:24,0.0
3636,76.0,76.0,上海,2020-02-17 19:55:32,2020-02-17 19:55:42,0.0
3637,36.36,36.36,河北省,2020-02-17 19:55:05,2020-02-17 19:55:35,0.0
3638,97.0,0.0,重庆,2020-02-17 19:49:35,2020-02-17 19:50:26,97.0
3639,84.95,84.95,北京,2020-02-17 19:48:51,2020-02-17 19:48:56,0.0
3640,36.8,0.0,四川省,2020-02-17 19:48:34,,0.0
3641,127.9,127.9,四川省,2020-02-17 19:48:33,2020-02-17 19:48:57,0.0
3642,160.0,160.0,上海,2020-02-17 19:46:22,2020-02-17 19:46:26,0.0
3643,20.96,20.96,四川省,2020-02-17 19:44:30,2020-02-17 19:44:41,0.0
3644,52.9,0.0,山东省,2020-02-17 19:43:41,2020-02-17 19:43:43,52.9
3645,53.0,0.0,重庆,2020-02-17 19:43:30,,0.0
3646,69.0,0.0,山东省,2020-02-17 19:41:59,2020-02-17 19:42:07,69.0
3647,309.4,309.4,上海,2020-02-17 19:41:57,2020-02-17 19:42:02,0.0
3648,37.0,37.0,江苏省,2020-02-17 19:41:52,2020-02-17 19:41:57,0.0
3649,37.0,0.0,辽宁省,2020-02-17 19:41:43,,0.0
3650,101.0,101.0,上海,2020-02-17 19:41:10,2020-02-17 19:41:19,0.0
3651,38.0,0.0,辽宁省,2020-02-17 19:41:04,,0.0
3652,38.0,0.0,辽宁省,2020-02-17 19:40:54,,0.0
3653,76.0,0.0,上海,2020-02-17 19:39:24,2020-02-17 19:39:31,76.0
3654,36.36,0.0,北京,2020-02-17 19:39:12,2020-02-17 19:39:18,36.36
3655,85.0,0.0,安徽省,2020-02-17 19:38:57,2020-02-17 19:39:03,85.0
3656,107.0,0.0,上海,2020-02-17 19:38:25,,0.0
3657,76.0,0.0,上海,2020-02-17 19:37:48,2020-02-17 19:37:56,76.0
3658,62.76,62.76,上海,2020-02-17 19:37:12,2020-02-17 19:37:15,0.0
3659,38.0,0.0,北京,2020-02-17 19:36:46,2020-02-17 19:36:53,38.0
3660,36.55,36.55,广西壮族自治区,2020-02-17 19:34:57,2020-02-17 19:35:02,0.0
3661,38.0,38.0,山东省,2020-02-17 19:33:55,2020-02-17 19:34:08,0.0
3662,76.0,0.0,上海,2020-02-17 19:31:59,2020-02-17 19:32:12,76.0
3663,20.85,0.0,江苏省,2020-02-17 19:29:24,2020-02-18 16:37:46,20.85
3664,159.9,159.9,山西省,2020-02-17 19:25:48,2020-02-17 19:25:59,0.0
3665,53.0,53.0,青海省,2020-02-17 19:24:56,2020-02-17 19:25:03,0.0
3666,76.0,76.0,辽宁省,2020-02-17 19:22:18,2020-02-17 19:22:25,0.0
3667,319.9,0.0,山西省,2020-02-17 19:18:43,,0.0
3668,128.0,0.0,江西省,2020-02-17 19:18:35,2020-02-17 19:18:44,128.0
3669,53.0,0.0,吉林省,2020-02-17 19:18:28,2020-02-17 19:18:34,53.0
3670,36.36,36.36,宁夏回族自治区,2020-02-17 19:17:41,2020-02-17 19:17:54,0.0
3671,99.76,99.76,北京,2020-02-17 19:15:22,2020-02-17 19:15:34,0.0
3672,156.8,156.8,天津,2020-02-17 19:14:43,2020-02-17 19:14:56,0.0
3673,69.0,69.0,广东省,2020-02-17 19:14:02,2020-02-17 19:14:08,0.0
3674,75.0,75.0,四川省,2020-02-17 19:13:26,2020-02-17 19:13:43,0.0
3675,160.0,160.0,上海,2020-02-17 19:12:20,2020-02-17 19:12:33,0.0
3676,160.0,0.0,上海,2020-02-17 19:11:45,,0.0
3677,111.9,111.9,浙江省,2020-02-17 19:11:17,2020-02-17 19:11:23,0.0
3678,83.4,83.4,上海,2020-02-17 19:11:05,2020-02-17 19:11:17,0.0
3679,112.0,112.0,浙江省,2020-02-17 19:09:52,2020-02-17 19:10:03,0.0
3680,67.72,0.0,安徽省,2020-02-17 19:06:27,2020-02-17 19:17:02,67.72
3681,83.4,83.4,辽宁省,2020-02-17 19:05:30,2020-02-17 19:05:33,0.0
3682,156.8,156.8,上海,2020-02-17 19:05:26,2020-02-17 19:05:31,0.0
3683,83.4,83.4,山东省,2020-02-17 19:05:05,2020-02-17 19:05:08,0.0
3684,53.0,0.0,重庆,2020-02-17 19:04:14,2020-02-18 00:32:53,53.0
3685,21.0,0.0,云南省,2020-02-17 18:57:16,2020-02-17 18:57:19,21.0
3686,71.0,71.0,上海,2020-02-17 18:55:11,2020-02-17 18:55:14,0.0
3687,188.0,0.0,上海,2020-02-17 18:51:54,2020-02-17 18:51:58,188.0
3688,76.0,76.0,北京,2020-02-17 18:50:20,2020-02-17 18:50:29,0.0
3689,134.68,134.68,海南省,2020-02-17 18:40:07,2020-02-17 19:27:58,0.0
3690,37.0,37.0,上海,2020-02-17 18:38:30,2020-02-17 18:38:45,0.0
3691,52.91,52.91,广东省,2020-02-17 18:37:16,2020-02-17 18:37:21,0.0
3692,114.0,0.0,海南省,2020-02-17 18:35:16,2020-02-17 18:35:22,114.0
3693,20.68,0.0,广东省,2020-02-17 18:34:16,,0.0
3694,53.0,53.0,广东省,2020-02-17 18:33:19,2020-02-17 18:33:26,0.0
3695,83.4,83.4,山东省,2020-02-17 18:33:12,2020-02-17 18:35:50,0.0
3696,479.8,479.8,湖南省,2020-02-17 18:25:50,2020-02-17 18:38:11,0.0
3697,156.8,0.0,河南省,2020-02-17 18:25:44,2020-02-17 18:25:51,156.8
3698,156.8,156.8,天津,2020-02-17 18:24:26,2020-02-17 18:24:31,0.0
3699,83.4,0.0,北京,2020-02-17 18:23:53,,0.0
3700,84.53,84.53,重庆,2020-02-17 18:23:19,2020-02-17 18:23:25,0.0
3701,190.0,0.0,四川省,2020-02-17 18:21:16,,0.0
3702,38.0,38.0,广东省,2020-02-17 18:20:25,2020-02-17 18:20:33,0.0
3703,76.0,76.0,四川省,2020-02-17 18:04:55,2020-02-17 18:05:13,0.0
3704,152.0,152.0,北京,2020-02-17 17:55:27,2020-02-17 17:56:00,0.0
3705,38.0,38.0,广东省,2020-02-17 17:52:41,2020-02-17 17:52:49,0.0
3706,76.0,76.0,四川省,2020-02-17 17:47:00,2020-02-17 17:47:20,0.0
3707,38.0,38.0,贵州省,2020-02-17 17:44:48,2020-02-17 17:46:01,0.0
3708,38.0,38.0,江西省,2020-02-17 17:42:07,2020-02-17 17:42:24,0.0
3709,38.0,0.0,江西省,2020-02-17 17:41:00,,0.0
3710,76.0,76.0,天津,2020-02-17 17:38:36,2020-02-17 17:38:42,0.0
3711,38.0,38.0,湖南省,2020-02-17 17:28:07,2020-02-17 17:28:13,0.0
3712,76.0,76.0,广东省,2020-02-17 17:17:06,2020-02-17 17:17:09,0.0
3713,76.0,76.0,湖南省,2020-02-17 16:58:07,2020-02-17 16:58:18,0.0
3714,67.0,67.0,上海,2020-02-17 16:57:05,2020-02-17 16:58:57,0.0
3715,38.0,0.0,广东省,2020-02-17 16:54:07,,0.0
3716,38.0,0.0,广东省,2020-02-17 16:51:29,2020-02-17 16:51:34,38.0
3717,38.0,0.0,广东省,2020-02-17 16:48:43,,0.0
3718,38.0,38.0,上海,2020-02-17 16:18:59,2020-02-17 16:19:08,0.0
3719,76.0,76.0,内蒙古自治区,2020-02-17 15:55:01,2020-02-17 15:55:11,0.0
3720,76.0,76.0,福建省,2020-02-17 15:54:56,2020-02-17 15:55:05,0.0
3721,76.0,76.0,安徽省,2020-02-17 15:24:24,2020-02-17 15:24:35,0.0
3722,38.0,0.0,广西壮族自治区,2020-02-17 15:23:58,2020-02-17 15:24:04,38.0
3723,38.0,38.0,江苏省,2020-02-17 15:21:24,2020-02-17 15:21:30,0.0
3724,38.0,0.0,安徽省,2020-02-17 15:20:47,2020-02-17 15:20:54,38.0
3725,190.0,190.0,天津,2020-02-17 15:17:14,2020-02-17 15:17:22,0.0
3726,76.0,0.0,广东省,2020-02-17 15:14:27,2020-02-17 15:14:36,76.0
3727,76.0,76.0,四川省,2020-02-17 15:10:35,2020-02-17 15:10:45,0.0
3728,38.0,38.0,江西省,2020-02-17 15:05:26,2020-02-17 15:05:42,0.0
3729,114.0,0.0,江苏省,2020-02-17 14:33:31,2020-02-17 14:33:48,114.0
3730,38.0,0.0,湖南省,2020-02-17 14:28:49,,0.0
3731,228.0,228.0,上海,2020-02-17 14:20:03,2020-02-17 14:20:09,0.0
3732,152.0,0.0,上海,2020-02-17 14:03:02,2020-02-17 14:03:08,152.0
3733,114.0,38.0,四川省,2020-02-17 13:59:39,2020-02-17 14:00:04,76.0
3734,114.0,0.0,广东省,2020-02-17 13:57:18,2020-02-17 13:57:34,114.0
3735,114.0,114.0,山东省,2020-02-17 13:56:35,2020-02-17 13:57:59,0.0
3736,38.0,38.0,上海,2020-02-17 13:55:22,2020-02-17 13:55:27,0.0
3737,76.0,76.0,山东省,2020-02-17 13:43:39,2020-02-17 13:43:46,0.0
3738,76.0,76.0,山东省,2020-02-17 13:43:26,2020-02-17 13:44:28,0.0
3739,38.0,38.0,浙江省,2020-02-17 13:36:48,2020-02-17 13:37:17,0.0
3740,71.0,71.0,山东省,2020-02-17 13:35:02,2020-02-17 13:35:07,0.0
3741,76.0,76.0,内蒙古自治区,2020-02-17 13:27:24,2020-02-17 13:27:57,0.0
3742,38.0,38.0,广西壮族自治区,2020-02-17 13:19:04,2020-02-17 13:19:08,0.0
3743,76.0,76.0,河南省,2020-02-17 13:17:50,2020-02-17 13:18:08,0.0
3744,71.0,71.0,山东省,2020-02-17 13:16:14,2020-02-17 13:16:38,0.0
3745,76.0,0.0,广东省,2020-02-17 13:05:47,2020-02-17 13:05:55,76.0
3746,152.0,0.0,黑龙江省,2020-02-17 13:00:32,2020-02-17 13:00:38,152.0
3747,38.0,38.0,河北省,2020-02-17 12:58:35,2020-02-17 12:58:45,0.0
3748,152.0,0.0,黑龙江省,2020-02-17 12:53:01,2020-02-17 12:53:07,152.0
3749,38.0,38.0,上海,2020-02-17 12:46:27,2020-02-17 12:46:33,0.0
3750,38.0,38.0,四川省,2020-02-17 12:45:28,2020-02-17 12:45:34,0.0
3751,76.0,76.0,上海,2020-02-17 12:44:25,2020-02-17 12:44:32,0.0
3752,76.0,76.0,广东省,2020-02-17 12:30:37,2020-02-17 12:31:55,0.0
3753,38.0,38.0,浙江省,2020-02-17 12:26:09,2020-02-17 12:26:12,0.0
3754,38.0,38.0,广东省,2020-02-17 12:22:26,2020-02-17 12:22:34,0.0
3755,76.0,0.0,云南省,2020-02-17 12:21:28,2020-02-17 12:21:33,76.0
3756,104.0,104.0,辽宁省,2020-02-17 12:16:16,2020-02-17 12:16:22,0.0
3757,76.0,38.0,云南省,2020-02-17 12:14:08,2020-02-17 12:14:16,38.0
3758,71.0,71.0,北京,2020-02-17 12:12:23,2020-02-17 12:12:29,0.0
3759,38.0,38.0,山西省,2020-02-17 12:12:00,2020-02-17 12:12:08,0.0
3760,190.0,190.0,陕西省,2020-02-17 12:11:51,2020-02-17 12:13:45,0.0
3761,38.0,38.0,福建省,2020-02-17 12:09:39,2020-02-17 12:09:47,0.0
3762,38.0,38.0,上海,2020-02-17 12:08:17,2020-02-17 12:08:26,0.0
3763,38.0,38.0,上海,2020-02-17 12:07:22,2020-02-17 12:10:02,0.0
3764,76.0,0.0,福建省,2020-02-17 12:06:59,2020-02-17 12:07:07,76.0
3765,76.0,76.0,上海,2020-02-17 12:03:46,2020-02-17 12:03:52,0.0
3766,38.0,0.0,福建省,2020-02-17 11:51:39,2020-02-17 11:51:49,38.0
3767,38.0,38.0,湖南省,2020-02-17 11:51:13,2020-02-17 11:52:20,0.0
3768,38.0,38.0,辽宁省,2020-02-17 11:49:47,2020-02-17 11:49:57,0.0
3769,38.0,38.0,湖南省,2020-02-17 11:46:36,2020-02-17 11:46:40,0.0
3770,38.0,38.0,湖南省,2020-02-17 11:46:08,2020-02-17 11:46:13,0.0
3771,223.0,223.0,上海,2020-02-17 11:33:21,2020-02-17 11:33:27,0.0
3772,38.0,0.0,重庆,2020-02-17 11:28:36,2020-02-17 11:28:42,38.0
3773,76.0,76.0,北京,2020-02-17 11:25:29,2020-02-17 11:25:39,0.0
3774,114.0,0.0,北京,2020-02-17 11:24:26,,0.0
3775,190.0,190.0,天津,2020-02-17 11:13:16,2020-02-17 11:13:51,0.0
3776,20.0,20.0,河南省,2020-02-17 08:09:32,2020-02-17 08:09:37,0.0
3777,21.0,21.0,青海省,2020-02-15 15:21:19,2020-02-15 15:21:27,0.0
3778,20.0,20.0,山西省,2020-02-15 14:11:53,2020-02-15 14:14:23,0.0
3779,20.0,20.0,河南省,2020-02-15 12:07:06,2020-02-15 12:07:12,0.0
3780,22.0,22.0,广东省,2020-02-15 09:34:46,2020-02-15 09:34:57,0.0
3781,20.0,0.0,广东省,2020-02-15 09:33:26,,0.0
3782,12.0,12.0,新疆维吾尔自治区,2020-02-14 23:33:51,2020-02-14 23:35:43,0.0
3783,12.0,12.0,辽宁省,2020-02-14 23:15:06,2020-02-14 23:15:12,0.0
3784,22.0,22.0,上海,2020-02-14 16:29:14,2020-02-14 16:29:22,0.0
3785,20.0,20.0,上海,2020-02-14 16:16:19,2020-02-14 16:16:22,0.0
3786,22.0,22.0,河南省,2020-02-14 14:34:16,2020-02-14 14:34:26,0.0
3787,15.0,15.0,上海,2020-02-14 14:32:26,2020-02-14 14:32:48,0.0
3788,280.0,280.0,广西壮族自治区,2020-02-14 13:54:30,2020-02-14 13:54:47,0.0
3789,21.0,21.0,湖北省,2020-02-13 22:47:37,2020-02-13 22:47:50,0.0
3790,20.0,20.0,河南省,2020-02-13 19:51:30,2020-02-13 19:52:10,0.0
3791,22.0,22.0,广西壮族自治区,2020-02-13 15:24:43,2020-02-13 15:24:54,0.0
3792,25.0,25.0,湖南省,2020-02-13 14:48:06,2020-02-13 14:48:20,0.0
3793,22.0,22.0,上海,2020-02-13 10:20:29,2020-02-13 10:20:36,0.0
3794,22.0,22.0,重庆,2020-02-12 14:42:26,2020-02-12 14:42:38,0.0
3795,15.0,15.0,北京,2020-02-11 20:09:22,2020-02-11 20:09:25,0.0
3796,22.0,22.0,上海,2020-02-11 20:03:56,2020-02-11 20:04:04,0.0
3797,62.0,62.0,上海,2020-02-11 18:25:39,2020-02-11 18:25:50,0.0
3798,1.0,1.0,上海,2020-02-11 18:22:06,2020-02-11 18:22:14,0.0
3799,80.0,80.0,广东省,2020-02-11 16:36:14,2020-02-11 16:36:25,0.0
3800,15.0,15.0,北京,2020-02-11 15:49:17,2020-02-11 15:49:30,0.0
3801,22.0,22.0,广东省,2020-02-11 15:12:27,2020-02-11 15:12:32,0.0
3802,15.0,15.0,上海,2020-02-11 14:35:32,2020-02-11 14:35:39,0.0
3803,22.0,22.0,广东省,2020-02-11 11:33:36,2020-02-11 11:33:40,0.0
